customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,rfm_segment,cluster,segment
405-1087983-6643253,122,1,1204.89,1,1,2,4,112,1,Occasional Buyers
405-1088470-4987780,64,1,3739.04,3,1,5,9,315,2,High Value Customers
405-1088937-6713637,30,1,333.23,4,1,1,6,411,0,Regular Customers
405-1089012-5176964,49,1,827.86,4,1,1,6,411,0,Regular Customers
405-1089055-8183203,63,1,2232.38,3,1,3,7,313,1,Occasional Buyers
405-1089137-7199409,66,1,298.48,3,1,1,5,311,1,Occasional Buyers
405-1089167-1600660,64,1,4054.86,3,1,5,9,315,2,High Value Customers
405-1089497-4518756,98,1,1871.79,2,1,3,6,213,1,Occasional Buyers
405-1089622-3612034,32,1,5325.6,4,1,5,10,415,2,High Value Customers
405-1089725-4965163,8,1,2789.59,5,1,4,10,514,0,Regular Customers
405-1090162-2393691,22,1,3780.34,5,1,5,11,515,0,Regular Customers
405-1090210-3477096,113,1,1738.85,1,1,2,4,112,1,Occasional Buyers
405-1090692-3338334,117,1,4828.12,1,1,5,7,115,2,High Value Customers
405-1091498-9481094,36,1,2083.35,4,1,3,8,413,0,Regular Customers
405-1091870-9148624,113,1,1656.8,1,1,2,4,112,1,Occasional Buyers
405-1093011-7585913,8,1,1733.06,5,1,2,8,512,0,Regular Customers
405-1093089-3704781,21,1,3076.14,5,1,4,10,514,0,Regular Customers
405-1093462-7445991,76,1,2154.25,2,1,3,6,213,1,Occasional Buyers
405-1093643-2429841,80,1,1744.19,2,1,2,5,212,1,Occasional Buyers
405-1093706-9920368,45,1,280.96,4,1,1,6,411,0,Regular Customers
405-1093818-8051234,16,1,2776.48,5,1,4,10,514,0,Regular Customers
405-1093922-9416138,3,1,2126.55,5,1,3,9,513,0,Regular Customers
405-1094172-4862073,24,1,3191.28,5,1,4,10,514,0,Regular Customers
405-1094235-2352708,56,1,1546.13,3,1,2,6,312,0,Regular Customers
405-1095274-1717142,72,1,3663.64,3,1,4,8,314,1,Occasional Buyers
405-1095292-2029654,70,1,4408.58,3,1,5,9,315,2,High Value Customers
405-1095992-9477742,69,1,1496.81,3,1,2,6,312,1,Occasional Buyers
405-1096039-7804249,87,1,4511.18,2,1,5,8,215,2,High Value Customers
405-1096542-1074637,34,1,1650.53,4,1,2,7,412,0,Regular Customers
405-1096622-2425263,21,1,2709.26,5,1,4,10,514,0,Regular Customers
405-1096855-9703558,69,1,8188.97,3,1,5,9,315,2,High Value Customers
405-1097029-8124707,119,1,1418.9,1,1,2,4,112,1,Occasional Buyers
405-1097036-5569574,25,1,4159.46,5,1,5,11,515,0,Regular Customers
405-1097069-8850927,101,1,1903.19,1,1,3,5,113,1,Occasional Buyers
405-1097146-2360147,35,1,1245.96,4,1,2,7,412,0,Regular Customers
405-1097238-5412712,20,1,2254.02,5,1,3,9,513,0,Regular Customers
405-1097280-3219979,7,1,1136.88,5,1,2,8,512,0,Regular Customers
405-1097835-8166318,98,1,2676.01,2,1,4,7,214,1,Occasional Buyers
405-1098049-5212472,91,1,4415.24,2,1,5,8,215,2,High Value Customers
405-1099208-1530578,62,1,2368.97,3,1,3,7,313,1,Occasional Buyers
405-1099387-1404934,68,1,8188.97,3,1,5,9,315,2,High Value Customers
405-1099860-6931129,30,1,1679.59,4,1,2,7,412,0,Regular Customers
405-1100755-3018713,106,1,924.86,1,1,1,3,111,1,Occasional Buyers
405-1100899-7987200,100,1,2374.34,1,1,3,5,113,1,Occasional Buyers
405-1101083-9659927,85,1,4061.88,2,1,5,8,215,1,Occasional Buyers
405-1101147-7357081,90,1,502.99,2,1,1,4,211,1,Occasional Buyers
405-1102429-9547087,107,1,4577.68,1,1,5,7,115,1,Occasional Buyers
405-1102762-3692142,55,1,7184.85,3,1,5,9,315,2,High Value Customers
405-1103307-6548513,114,1,4629.36,1,1,5,7,115,1,Occasional Buyers
405-1103325-3338980,44,1,1132.05,4,1,2,7,412,0,Regular Customers
405-1103569-2846911,114,1,8188.97,1,1,5,7,115,2,High Value Customers
405-1103594-8710672,74,1,272.41,3,1,1,5,311,1,Occasional Buyers
405-1103924-5860868,1,1,867.04,5,1,1,7,511,0,Regular Customers
405-1103962-4116444,32,1,8188.97,4,1,5,10,415,2,High Value Customers
405-1104070-5315874,26,1,2418.66,4,1,4,9,414,0,Regular Customers
405-1104222-7900183,79,1,496.9,2,1,1,4,211,1,Occasional Buyers
405-1104504-3661945,85,1,2294.97,2,1,3,6,213,1,Occasional Buyers
405-1105185-2923881,60,1,388.23,3,1,1,5,311,0,Regular Customers
405-1105211-6968813,114,1,1412.82,1,1,2,4,112,1,Occasional Buyers
405-1105298-3413246,52,1,1701.02,3,1,2,6,312,0,Regular Customers
405-1105380-9596535,100,1,1765.57,1,1,2,4,112,1,Occasional Buyers
405-1105620-8871204,5,1,610.81,5,1,1,7,511,0,Regular Customers
405-1105930-6024659,32,1,2215.98,4,1,3,8,413,0,Regular Customers
405-1106354-3736030,16,1,1966.79,5,1,3,9,513,0,Regular Customers
405-1106373-5946777,75,1,1714.95,2,1,2,5,212,1,Occasional Buyers
405-1106587-9654409,116,1,2349.07,1,1,3,5,113,1,Occasional Buyers
405-1106807-7870563,23,1,4272.86,5,1,5,11,515,0,Regular Customers
405-1106897-9246888,23,1,1411.86,5,1,2,8,512,0,Regular Customers
405-1106943-7762818,60,1,332.92,3,1,1,5,311,0,Regular Customers
405-1107124-2823744,52,1,623.53,3,1,1,5,311,0,Regular Customers
405-1108219-7873531,71,1,1771.85,3,1,2,6,312,1,Occasional Buyers
405-1108613-7146049,100,1,567.6,1,1,1,3,111,1,Occasional Buyers
405-1108804-2208572,79,1,1965.44,2,1,3,6,213,1,Occasional Buyers
405-1108971-5724294,8,1,2726.99,5,1,4,10,514,0,Regular Customers
405-1109125-7902008,33,1,4086.38,4,1,5,10,415,0,Regular Customers
405-1109326-5222177,11,1,1619.33,5,1,2,8,512,0,Regular Customers
405-1109488-7680306,38,1,6063.84,4,1,5,10,415,2,High Value Customers
405-1109856-1355093,81,1,1698.03,2,1,2,5,212,1,Occasional Buyers
405-1109893-4262461,62,1,2773.24,3,1,4,8,314,1,Occasional Buyers
405-1110019-3824360,81,1,1563.72,2,1,2,5,212,1,Occasional Buyers
405-1110032-2432003,116,1,3448.5,1,1,4,6,114,1,Occasional Buyers
405-1110570-2021590,89,1,4625.3,2,1,5,8,215,2,High Value Customers
405-1110864-5204299,121,1,2928.5,1,1,4,6,114,1,Occasional Buyers
405-1111101-7966710,2,1,5091.86,5,1,5,11,515,2,High Value Customers
405-1111209-8290436,32,1,2083.35,4,1,3,8,413,0,Regular Customers
405-1111420-9616839,34,1,5571.28,4,1,5,10,415,2,High Value Customers
405-1112561-9095722,113,1,2392.91,1,1,4,6,114,1,Occasional Buyers
405-1112758-5856472,31,1,265.67,4,1,1,6,411,0,Regular Customers
405-1112780-4217595,45,1,1654.55,4,1,2,7,412,0,Regular Customers
405-1112837-9447970,50,1,216.99,3,1,1,5,311,0,Regular Customers
405-1112955-5169004,80,1,2821.67,2,1,4,7,214,1,Occasional Buyers
405-1113242-9251673,103,1,1091.38,1,1,2,4,112,1,Occasional Buyers
405-1113362-5627941,85,1,3609.14,2,1,4,7,214,1,Occasional Buyers
405-1113922-7056371,120,1,2219.8,1,1,3,5,113,1,Occasional Buyers
405-1113927-4405278,118,1,2083.35,1,1,3,5,113,1,Occasional Buyers
405-1113986-5951121,28,1,416.81,4,1,1,6,411,0,Regular Customers
405-1114038-9382404,72,1,2120.02,3,1,3,7,313,1,Occasional Buyers
405-1114098-7243452,92,1,2656.54,2,1,4,7,214,1,Occasional Buyers
405-1114298-1337635,77,1,1827.97,2,1,3,6,213,1,Occasional Buyers
405-1114421-1147437,5,1,7584.6,5,1,5,11,515,2,High Value Customers
405-1115006-7336088,37,1,1071.85,4,1,2,7,412,0,Regular Customers
405-1115175-4739793,119,1,5554.0,1,1,5,7,115,2,High Value Customers
405-1115345-5224670,57,1,1385.9,3,1,2,6,312,0,Regular Customers
405-1115374-9403306,40,1,2083.35,4,1,3,8,413,0,Regular Customers
405-1115753-9783397,82,1,2378.01,2,1,3,6,213,1,Occasional Buyers
405-1115777-3233494,88,1,2410.66,2,1,4,7,214,1,Occasional Buyers
405-1116299-3010777,84,1,260.36,2,1,1,4,211,1,Occasional Buyers
405-1116345-7623933,72,1,3030.24,3,1,4,8,314,1,Occasional Buyers
405-1116496-7247260,35,1,760.35,4,1,1,6,411,0,Regular Customers
405-1116512-7014630,37,1,1896.62,4,1,3,8,413,0,Regular Customers
405-1116668-1985509,99,1,818.45,1,1,1,3,111,1,Occasional Buyers
405-1116858-5877417,105,1,611.35,1,1,1,3,111,1,Occasional Buyers
405-1116880-6754296,72,1,1290.75,3,1,2,6,312,1,Occasional Buyers
405-1117491-7762988,81,1,2083.35,2,1,3,6,213,1,Occasional Buyers
405-1117668-5709898,36,1,2052.97,4,1,3,8,413,0,Regular Customers
405-1117695-2597883,37,1,2050.32,4,1,3,8,413,0,Regular Customers
405-1117792-6648298,67,1,5460.22,3,1,5,9,315,2,High Value Customers
405-1117945-3159323,120,1,2497.16,1,1,4,6,114,1,Occasional Buyers
405-1118149-7335599,13,1,1557.71,5,1,2,8,512,0,Regular Customers
405-1118296-8696850,31,1,1920.89,4,1,3,8,413,0,Regular Customers
405-1118426-1514573,16,1,729.59,5,1,1,7,511,0,Regular Customers
405-1118428-3222281,57,1,1065.92,3,1,2,6,312,0,Regular Customers
405-1118504-2016554,39,1,1424.72,4,1,2,7,412,0,Regular Customers
405-1118553-9348699,68,1,5235.32,3,1,5,9,315,2,High Value Customers
405-1119320-8235293,111,1,1093.23,1,1,2,4,112,1,Occasional Buyers
405-1119692-9479640,25,1,1114.52,5,1,2,8,512,0,Regular Customers
405-1119698-8294378,101,1,2681.64,1,1,4,6,114,1,Occasional Buyers
405-1119722-9943224,13,1,8188.97,5,1,5,11,515,2,High Value Customers
405-1119936-8603408,44,1,1415.96,4,1,2,7,412,0,Regular Customers
405-1119976-4626542,25,1,3023.7,5,1,4,10,514,0,Regular Customers
405-1120062-2290968,80,1,1856.01,2,1,3,6,213,1,Occasional Buyers
405-1120136-5356622,59,1,7240.53,3,1,5,9,315,2,High Value Customers
405-1120251-5899705,92,1,1134.42,2,1,2,5,212,1,Occasional Buyers
405-1120291-3346432,22,1,2281.58,5,1,3,9,513,0,Regular Customers
405-1120369-6933379,55,1,2728.97,3,1,4,8,314,0,Regular Customers
405-1120461-9066118,102,1,922.65,1,1,1,3,111,1,Occasional Buyers
405-1120499-6132302,118,1,1648.07,1,1,2,4,112,1,Occasional Buyers
405-1120508-7869784,3,1,2176.42,5,1,3,9,513,0,Regular Customers
405-1120550-4458518,8,1,2915.54,5,1,4,10,514,0,Regular Customers
405-1120683-7971856,2,1,2323.02,5,1,3,9,513,0,Regular Customers
405-1120993-2533623,34,1,1220.94,4,1,2,7,412,0,Regular Customers
405-1121012-6910545,28,1,5421.14,4,1,5,10,415,2,High Value Customers
405-1121070-2156925,44,1,1426.98,4,1,2,7,412,0,Regular Customers
405-1121092-7464688,120,1,2174.24,1,1,3,5,113,1,Occasional Buyers
405-1121144-7863291,92,1,486.66,2,1,1,4,211,1,Occasional Buyers
405-1121163-1302837,26,1,2154.02,4,1,3,8,413,0,Regular Customers
405-1121179-2669782,90,1,2083.35,2,1,3,6,213,1,Occasional Buyers
405-1121286-9770449,102,1,845.63,1,1,1,3,111,1,Occasional Buyers
405-1121292-7583990,118,1,353.25,1,1,1,3,111,1,Occasional Buyers
405-1121407-3322504,74,1,717.48,3,1,1,5,311,1,Occasional Buyers
405-1121531-1541246,122,1,2497.78,1,1,4,6,114,1,Occasional Buyers
405-1121674-2061942,100,1,746.06,1,1,1,3,111,1,Occasional Buyers
405-1122411-3662672,1,1,1794.09,5,1,3,9,513,0,Regular Customers
405-1122512-1915489,11,1,2140.44,5,1,3,9,513,0,Regular Customers
405-1122524-4265086,48,1,2691.84,4,1,4,9,414,0,Regular Customers
405-1122673-8769971,8,1,372.08,5,1,1,7,511,0,Regular Customers
405-1122684-6075195,78,1,5905.56,2,1,5,8,215,2,High Value Customers
405-1122902-5513237,93,1,1444.97,2,1,2,5,212,1,Occasional Buyers
405-1123044-8970058,28,1,2152.06,4,1,3,8,413,0,Regular Customers
405-1123138-1794601,62,1,513.9,3,1,1,5,311,1,Occasional Buyers
405-1123139-2341484,44,1,2265.79,4,1,3,8,413,0,Regular Customers
405-1123393-6697706,122,1,4415.6,1,1,5,7,115,1,Occasional Buyers
405-1123691-7308446,27,1,1432.6,4,1,2,7,412,0,Regular Customers
405-1123770-2033572,113,1,1862.4,1,1,3,5,113,1,Occasional Buyers
405-1124124-5113564,106,1,2906.92,1,1,4,6,114,1,Occasional Buyers
405-1124399-8047183,68,1,2486.84,3,1,4,8,314,1,Occasional Buyers
405-1124796-1828013,84,1,1738.99,2,1,2,5,212,1,Occasional Buyers
405-1125080-7498883,73,1,2478.76,3,1,4,8,314,1,Occasional Buyers
405-1125082-1945805,63,1,2377.78,3,1,3,7,313,1,Occasional Buyers
405-1125241-9388276,45,1,8188.97,4,1,5,10,415,2,High Value Customers
405-1125378-9979675,60,1,922.74,3,1,1,5,311,0,Regular Customers
405-1125525-5846635,106,1,2302.95,1,1,3,5,113,1,Occasional Buyers
405-1125587-1016110,4,1,2020.46,5,1,3,9,513,0,Regular Customers
405-1125860-7043976,34,1,2491.25,4,1,4,9,414,0,Regular Customers
405-1125921-7278617,91,1,693.1,2,1,1,4,211,1,Occasional Buyers
405-1125947-8297672,5,1,1632.16,5,1,2,8,512,0,Regular Customers
405-1125977-6314565,96,1,5809.0,2,1,5,8,215,2,High Value Customers
405-1126240-2242309,13,1,1792.94,5,1,3,9,513,0,Regular Customers
405-1126334-3802925,27,1,2584.81,4,1,4,9,414,0,Regular Customers
405-1126386-6246842,105,1,1890.3,1,1,3,5,113,1,Occasional Buyers
405-1126443-4853690,112,1,8188.97,1,1,5,7,115,2,High Value Customers
405-1126445-9535828,59,1,1526.92,3,1,2,6,312,0,Regular Customers
405-1126601-4051448,4,1,371.0,5,1,1,7,511,0,Regular Customers
405-1126784-1663295,21,1,1092.05,5,1,2,8,512,0,Regular Customers
405-1127212-1176969,92,1,1803.9,2,1,3,6,213,1,Occasional Buyers
405-1127552-2235215,90,1,4438.52,2,1,5,8,215,2,High Value Customers
405-1128078-2388806,51,1,4280.04,3,1,5,9,315,2,High Value Customers
405-1128128-4473637,84,1,295.74,2,1,1,4,211,1,Occasional Buyers
405-1128565-7402051,70,1,957.76,3,1,1,5,311,1,Occasional Buyers
405-1128800-6081584,121,1,2894.56,1,1,4,6,114,1,Occasional Buyers
405-1128874-3052473,102,1,2432.96,1,1,4,6,114,1,Occasional Buyers
405-1129306-4766690,40,1,1862.49,4,1,3,8,413,0,Regular Customers
405-1129348-8299974,57,1,5879.58,3,1,5,9,315,2,High Value Customers
405-1129381-3587103,33,1,2327.14,4,1,3,8,413,0,Regular Customers
405-1129818-9692280,30,1,1292.83,4,1,2,7,412,0,Regular Customers
405-1130192-2432816,52,1,2052.16,3,1,3,7,313,0,Regular Customers
405-1130791-4606006,43,1,814.42,4,1,1,6,411,0,Regular Customers
405-1131167-1674836,29,1,2788.86,4,1,4,9,414,0,Regular Customers
405-1131524-2846164,66,1,345.96,3,1,1,5,311,1,Occasional Buyers
405-1131531-3937312,8,1,4668.54,5,1,5,11,515,0,Regular Customers
405-1131594-8381527,31,1,2627.96,4,1,4,9,414,0,Regular Customers
405-1131721-4896382,87,1,588.11,2,1,1,4,211,1,Occasional Buyers
405-1131762-5735198,28,1,2010.2,4,1,3,8,413,0,Regular Customers
405-1131996-6193278,14,1,823.66,5,1,1,7,511,0,Regular Customers
405-1132485-8755473,101,1,1596.13,1,1,2,4,112,1,Occasional Buyers
405-1132539-7095068,58,1,407.58,3,1,1,5,311,0,Regular Customers
405-1132547-6260550,37,1,2997.01,4,1,4,9,414,0,Regular Customers
405-1132988-6990298,1,1,3993.86,5,1,5,11,515,0,Regular Customers
405-1133128-1658006,42,1,2991.85,4,1,4,9,414,0,Regular Customers
405-1133200-4441021,11,1,822.37,5,1,1,7,511,0,Regular Customers
405-1133269-3032265,16,1,2236.69,5,1,3,9,513,0,Regular Customers
405-1133321-8579775,75,1,1406.98,2,1,2,5,212,1,Occasional Buyers
405-1133862-6829890,122,1,1429.01,1,1,2,4,112,1,Occasional Buyers
405-1134203-6590991,122,1,950.76,1,1,1,3,111,1,Occasional Buyers
405-1134237-7657325,20,1,4955.56,5,1,5,11,515,2,High Value Customers
405-1134629-1460166,27,1,2549.55,4,1,4,9,414,0,Regular Customers
405-1135157-4667230,20,1,758.94,5,1,1,7,511,0,Regular Customers
405-1135811-4268988,72,1,1652.58,3,1,2,6,312,1,Occasional Buyers
405-1136383-6807587,120,1,2740.49,1,1,4,6,114,1,Occasional Buyers
405-1136428-7606083,20,1,1528.95,5,1,2,8,512,0,Regular Customers
405-1136496-2700401,3,1,471.15,5,1,1,7,511,0,Regular Customers
405-1136565-1296127,10,1,2943.22,5,1,4,10,514,0,Regular Customers
405-1136657-3277776,55,1,2379.72,3,1,3,7,313,0,Regular Customers
405-1136706-3627284,33,1,3588.76,4,1,4,9,414,0,Regular Customers
405-1137197-3184837,57,1,2083.35,3,1,3,7,313,0,Regular Customers
405-1137201-2208515,86,1,2012.74,2,1,3,6,213,1,Occasional Buyers
405-1137201-3631472,87,1,6441.25,2,1,5,8,215,2,High Value Customers
405-1137264-4226413,98,1,4213.34,2,1,5,8,215,1,Occasional Buyers
405-1137510-8300537,32,1,2969.64,4,1,4,9,414,0,Regular Customers
405-1137653-6301491,47,1,1202.77,4,1,2,7,412,0,Regular Customers
405-1137789-1388986,101,1,1481.85,1,1,2,4,112,1,Occasional Buyers
405-1137817-5730411,104,1,465.42,1,1,1,3,111,1,Occasional Buyers
405-1137940-2460416,70,1,260.37,3,1,1,5,311,1,Occasional Buyers
405-1138243-4671017,6,1,1781.12,5,1,3,9,513,0,Regular Customers
405-1138769-4577667,99,1,2905.42,1,1,4,6,114,1,Occasional Buyers
405-1138883-8362240,44,1,1305.78,4,1,2,7,412,0,Regular Customers
405-1138976-5900908,65,1,1967.18,3,1,3,7,313,1,Occasional Buyers
405-1139020-2053951,22,1,2415.2,5,1,4,10,514,0,Regular Customers
405-1139634-6420152,119,1,1699.25,1,1,2,4,112,1,Occasional Buyers
405-1139949-2176431,89,1,1487.67,2,1,2,5,212,1,Occasional Buyers
405-1140228-5088000,73,1,1322.59,3,1,2,6,312,1,Occasional Buyers
405-1140625-1179045,6,1,2889.07,5,1,4,10,514,0,Regular Customers
405-1141106-8574454,72,1,514.03,3,1,1,5,311,1,Occasional Buyers
405-1141125-2260317,78,1,1999.29,2,1,3,6,213,1,Occasional Buyers
405-1141140-9157087,35,1,6386.94,4,1,5,10,415,2,High Value Customers
405-1141251-8584881,61,1,614.34,3,1,1,5,311,0,Regular Customers
405-1141352-6133173,33,1,2884.74,4,1,4,9,414,0,Regular Customers
405-1141707-5968760,68,1,1798.1,3,1,3,7,313,1,Occasional Buyers
405-1142184-4316786,95,1,2855.08,2,1,4,7,214,1,Occasional Buyers
405-1142280-1128683,29,1,1843.12,4,1,3,8,413,0,Regular Customers
405-1142524-6391940,23,1,1343.28,5,1,2,8,512,0,Regular Customers
405-1142602-6519104,22,1,2598.68,5,1,4,10,514,0,Regular Customers
405-1142625-6069892,48,1,1919.0,4,1,3,8,413,0,Regular Customers
405-1142703-2844298,67,1,1766.52,3,1,2,6,312,1,Occasional Buyers
405-1142740-1769776,20,1,2083.35,5,1,3,9,513,0,Regular Customers
405-1143350-5068695,28,1,5926.3,4,1,5,10,415,2,High Value Customers
405-1143416-1286107,120,1,2470.81,1,1,4,6,114,1,Occasional Buyers
405-1143455-9525923,32,1,2244.0,4,1,3,8,413,0,Regular Customers
405-1143493-1004859,69,1,875.52,3,1,1,5,311,1,Occasional Buyers
405-1144084-5561645,72,1,1187.4,3,1,2,6,312,1,Occasional Buyers
405-1144619-3803811,59,1,777.09,3,1,1,5,311,0,Regular Customers
405-1144810-5467481,33,1,1238.46,4,1,2,7,412,0,Regular Customers
405-1144911-3150685,24,1,6118.26,5,1,5,11,515,2,High Value Customers
405-1145121-3176915,37,1,1889.07,4,1,3,8,413,0,Regular Customers
405-1145221-4151171,104,1,8188.97,1,1,5,7,115,2,High Value Customers
405-1146038-2828704,30,1,1069.84,4,1,2,7,412,0,Regular Customers
405-1146208-9069052,103,1,1402.26,1,1,2,4,112,1,Occasional Buyers
405-1146442-9475631,84,1,2574.5,2,1,4,7,214,1,Occasional Buyers
405-1146729-4597268,44,1,4829.14,4,1,5,10,415,2,High Value Customers
405-1147073-6776291,113,1,626.5,1,1,1,3,111,1,Occasional Buyers
405-1147167-4216766,78,1,2510.13,2,1,4,7,214,1,Occasional Buyers
405-1147359-5023586,15,1,7553.96,5,1,5,11,515,2,High Value Customers
405-1147610-7922816,62,1,6663.0,3,1,5,9,315,2,High Value Customers
405-1147689-8529222,6,1,311.4,5,1,1,7,511,0,Regular Customers
405-1147701-2924714,37,1,1021.01,4,1,1,6,411,0,Regular Customers
405-1147734-9471208,113,1,2239.48,1,1,3,5,113,1,Occasional Buyers
405-1148132-6839529,55,1,1177.16,3,1,2,6,312,0,Regular Customers
405-1148624-6749244,25,1,1238.22,5,1,2,8,512,0,Regular Customers
405-1148634-4627119,26,1,2165.28,4,1,3,8,413,0,Regular Customers
405-1148638-8685258,62,1,4835.58,3,1,5,9,315,2,High Value Customers
405-1148739-6558369,25,1,5724.82,5,1,5,11,515,2,High Value Customers
405-1148900-3064128,27,1,2382.09,4,1,3,8,413,0,Regular Customers
405-1149047-7703043,37,1,3723.22,4,1,5,10,415,0,Regular Customers
405-1149054-6096168,39,1,2626.44,4,1,4,9,414,0,Regular Customers
405-1149288-4795630,28,1,1404.57,4,1,2,7,412,0,Regular Customers
405-1149359-1443388,48,1,2131.06,4,1,3,8,413,0,Regular Customers
405-1150024-1603334,47,1,3940.68,4,1,5,10,415,0,Regular Customers
405-1150238-4064184,52,1,1838.59,3,1,3,7,313,0,Regular Customers
405-1150263-9489829,95,1,2663.17,2,1,4,7,214,1,Occasional Buyers
405-1150318-6256927,39,1,1233.99,4,1,2,7,412,0,Regular Customers
405-1150471-8242835,86,1,1788.3,2,1,3,6,213,1,Occasional Buyers
405-1150496-2442113,73,1,2917.88,3,1,4,8,314,1,Occasional Buyers
405-1150788-9517137,100,1,1227.49,1,1,2,4,112,1,Occasional Buyers
405-1151195-8715046,111,1,1461.91,1,1,2,4,112,1,Occasional Buyers
405-1151278-4562515,66,1,6237.27,3,1,5,9,315,2,High Value Customers
405-1151528-6453376,57,1,5874.66,3,1,5,9,315,2,High Value Customers
405-1151570-1923003,64,1,5536.77,3,1,5,9,315,2,High Value Customers
405-1152146-5427339,49,1,518.42,4,1,1,6,411,0,Regular Customers
405-1152359-9924468,111,1,8188.97,1,1,5,7,115,2,High Value Customers
405-1152750-8319247,47,1,1705.22,4,1,2,7,412,0,Regular Customers
405-1152770-5368169,10,1,1823.63,5,1,3,9,513,0,Regular Customers
405-1152901-1889286,86,1,2569.11,2,1,4,7,214,1,Occasional Buyers
405-1153220-2091946,51,1,2974.28,3,1,4,8,314,0,Regular Customers
405-1154042-9949170,81,1,2354.42,2,1,3,6,213,1,Occasional Buyers
405-1155146-8375006,14,1,4354.12,5,1,5,11,515,0,Regular Customers
405-1155397-9481887,70,1,787.29,3,1,1,5,311,1,Occasional Buyers
405-1155562-7870359,44,1,7744.02,4,1,5,10,415,2,High Value Customers
405-1155720-9403346,68,1,2795.76,3,1,4,8,314,1,Occasional Buyers
405-1155912-3541068,79,1,2380.65,2,1,3,6,213,1,Occasional Buyers
405-1155957-9008292,8,1,1654.38,5,1,2,8,512,0,Regular Customers
405-1156265-2688830,122,1,390.96,1,1,1,3,111,1,Occasional Buyers
405-1156575-2410602,109,1,959.19,1,1,1,3,111,1,Occasional Buyers
405-1156590-9625290,79,1,1391.92,2,1,2,5,212,1,Occasional Buyers
405-1157019-7990000,91,1,716.84,2,1,1,4,211,1,Occasional Buyers
405-1157344-8240139,106,1,7717.24,1,1,5,7,115,2,High Value Customers
405-1157494-5319190,34,1,8188.97,4,1,5,10,415,2,High Value Customers
405-1157537-7505763,87,1,2338.1,2,1,3,6,213,1,Occasional Buyers
405-1157688-5892741,87,1,2846.34,2,1,4,7,214,1,Occasional Buyers
405-1157698-8489825,8,1,2687.28,5,1,4,10,514,0,Regular Customers
405-1158051-1062191,115,1,4435.34,1,1,5,7,115,1,Occasional Buyers
405-1158190-6146347,71,1,2206.04,3,1,3,7,313,1,Occasional Buyers
405-1158299-7138987,122,1,2093.64,1,1,3,5,113,1,Occasional Buyers
405-1158421-7438457,62,1,2083.35,3,1,3,7,313,1,Occasional Buyers
405-1158752-7061175,49,1,1370.7,4,1,2,7,412,0,Regular Customers
405-1158805-1832585,38,1,936.16,4,1,1,6,411,0,Regular Customers
405-1159144-6082672,36,1,6338.1,4,1,5,10,415,2,High Value Customers
405-1159192-8657778,66,1,887.54,3,1,1,5,311,1,Occasional Buyers
